team,year,squad_size,squad_avg,squad_std,attack_avg,midfield_avg,defence_avg,bench_avg,bench_std,gk_rating
Turkey,2024,25,76.6,0.5686240703077325,76.5,78.125,75.6923076923077,74.78571428571429,0.26056935607427195,78.0
Uganda,2024,4,61.0,2.3161265887513367,,53.0,63.666666666666664,58.76609358765752,0.30754509822322046,63.666666666666664
Ukraine,2024,25,75.32,0.48552377216088305,76.5,75.7,74.84615384615384,73.71428571428571,0.28571428571428575,77.0
United Arab Emirates,2024,16,62.8125,1.2981356824307697,,61.857142857142854,63.55555555555556,60.57859358765752,0.7964680945990669,69.0
United States,2024,25,75.48,0.337243729865113,76.2,75.2,75.4,74.28571428571429,0.19410463442478787,77.0
Uruguay,2024,25,79.04,0.6843001290856714,78.0,79.5,79.1,76.57142857142857,0.2911569516371817,80.0
Uzbekistan,2024,5,66.6,2.1354156504062622,72.0,66.5,64.0,64.36609358765752,0.30754509822322046,64.0
Vanuatu,2024,1,68.0,,,,68.0,65.76609358765752,0.30754509822322046,68.0
Venezuela,2024,25,71.16,0.49893219312180415,70.71428571428571,72.4,70.0,69.42857142857143,0.25058800551629407,70.0
Wales,2024,25,72.88,0.40955260142420447,72.0,73.57142857142857,72.91666666666667,71.42857142857143,0.35878742235856054,73.0
Zambia,2024,8,67.625,1.9904907865721384,70.8,57.0,65.0,65.39109358765752,0.30754509822322046,65.0
Zimbabwe,2024,13,67.3076923076923,1.9754409289840396,64.4,72.0,66.25,65.07378589534983,0.7964680945990669,66.25
Argentina,2025,25,81.6,0.7141428428542849,85.0,81.3,80.63636363636364,78.85714285714286,0.44298119496145877,86.0
Croatia,2025,25,77.52,0.6979016167531543,77.0,78.6,76.75,75.0,0.4322189107537832,80.0
Czechia,2025,25,75.32,0.5282676089508672,75.5,75.375,75.18181818181819,73.64285714285714,0.2694549414338292,76.0
Denmark,2025,25,77.48,0.4903060268852505,76.16666666666667,78.0,77.81818181818181,75.85714285714286,0.4552157181803952,80.0
England,2025,25,82.48,0.7530382903057896,85.4,83.0,80.72727272727273,79.85714285714286,0.4303990335728822,83.0
Finland,2025,25,70.2,0.8602325267042629,72.33333333333333,70.41666666666667,69.3,67.14285714285714,0.390225953946477,83.0
France,2025,25,83.72,0.5212804747286564,84.4,83.11111111111111,83.9090909090909,81.85714285714286,0.37588200827444107,87.0
Germany,2025,25,82.4,0.6757711644237763,80.33333333333333,83.18181818181819,82.18181818181819,80.0,0.36313651960128146,83.0
Ghana,2025,24,73.625,0.9905577772875885,71.8,75.25,72.14285714285714,70.23076923076923,0.7964680945990669,74.0
Hungary,2025,20,72.1,1.30968055566796,69.5,71.75,72.9,69.86609358765752,0.7964680945990669,78.0
Iceland,2025,25,69.08,0.8542443054146357,73.66666666666667,69.15384615384616,67.44444444444444,66.42857142857143,0.7465251790891776,70.0
Italy,2025,25,80.72,0.7269112738154495,78.66666666666667,80.77777777777777,81.15384615384616,78.21428571428571,0.6128529162998805,87.0
Mexico,2025,8,76.5,0.8451542547285165,77.5,77.5,73.5,74.26609358765752,0.30754509822322046,73.5
Morocco,2025,20,77.7,0.9349922600298836,77.6,76.44444444444444,79.66666666666667,75.46609358765753,0.7453559924999299,83.0
Netherlands,2025,25,81.52,0.6458069887099912,78.5,82.27272727272727,81.33333333333333,79.28571428571429,0.5181175927088475,78.0
New Zealand,2025,24,66.45833333333333,1.040796738197015,70.33333333333333,65.22222222222223,66.41666666666667,62.92307692307692,0.7882269819968922,71.0
Northern Ireland,2025,24,68.33333333333333,0.6501579146712452,65.75,68.4,69.3,66.15384615384616,0.4058254305472927,68.0
Norway,2025,25,74.68,1.120595080005857,77.0,75.5,72.4,71.07142857142857,0.6416349798832145,70.0
Poland,2025,25,75.12,0.8931591870060644,77.0,75.0,74.46153846153847,72.14285714285714,0.5120218794383185,79.0
Portugal,2025,25,81.52,0.6535033792312529,83.5,81.9090909090909,80.3,79.07142857142857,0.5592802057185952,84.0
Republic of Ireland,2025,25,73.16,0.49558046773455466,73.0,72.6923076923077,73.88888888888889,71.57142857142857,0.37378794179549335,79.0
Romania,2025,25,71.24,0.5895761189193471,70.25,72.81818181818181,69.9,69.14285714285714,0.34541172847256507,72.0
Scotland,2025,25,73.72,0.911994152028034,73.2,75.44444444444444,72.54545454545455,70.35714285714286,0.625529602932129,69.0
Spain,2025,25,83.68,0.49234134500364657,82.0,84.63636363636364,83.18181818181819,82.0,0.3144854510165755,86.0
Sweden,2025,25,75.36,0.96588474122606,78.75,75.6,73.9090909090909,72.14285714285714,0.6364146037613301,74.0
Ukraine,2025,21,75.9047619047619,0.8532982560817757,77.0,75.25,76.1,72.6,0.7630348761506398,81.0
United States,2025,24,75.45833333333333,0.6782841915041542,78.0,76.28571428571429,74.5,73.15384615384616,0.436274346850604,74.0
Wales,2025,25,71.04,0.889719056781409,73.0,69.76923076923077,72.22222222222223,68.21428571428571,0.7964680945990669,72.0
Afghanistan,2026,1,60.0,,,60.0,,57.76609358765752,0.30754509822322046,
Albania,2026,25,72.4,0.5567764362830023,70.6,72.0,73.88888888888889,70.42857142857143,0.40211372447323046,74.0
Algeria,2026,25,76.32,0.593632883186233,76.66666666666667,75.8125,78.33333333333333,74.21428571428571,0.3504874381058694,78.33333333333333
Andorra,2026,1,67.0,,,,67.0,64.76609358765752,0.30754509822322046,67.0
Angola,2026,25,69.68,0.7158212067269311,69.625,68.6,71.28571428571429,67.07142857142857,0.4122344061956636,71.0
Antigua and Barbuda,2026,4,60.25,1.8874586088176875,56.0,60.0,65.0,58.01609358765752,0.30754509822322046,65.0
Argentina,2026,25,82.36,0.574108003776293,84.0,82.18181818181819,81.375,80.28571428571429,0.3385257538626233,85.0
Armenia,2026,9,69.22222222222223,2.3161265887513367,66.5,74.0,61.0,66.98831580987975,0.30754509822322046,61.0
Australia,2026,25,71.04,0.42614551505325016,69.71428571428571,71.2,72.0,69.71428571428571,0.19410463442478787,78.0
Austria,2026,25,76.96,0.4636090306856988,75.0,76.9090909090909,77.15384615384616,75.28571428571429,0.19410463442478787,77.15384615384616
Azerbaijan,2026,15,66.53333333333333,0.7095717465429858,66.5,65.0,67.125,64.29942692099085,0.75,70.0
Bangladesh,2026,1,72.0,,,,72.0,69.76609358765752,0.30754509822322046,72.0
Barbados,2026,1,63.0,,63.0,,,60.76609358765752,0.30754509822322046,
Belarus,2026,3,65.0,1.5275252316519468,66.0,63.0,,62.76609358765752,0.30754509822322046,
Belgium,2026,25,80.84,0.6289674077406555,81.5,80.0,82.0,78.57142857142857,0.2911569516371817,89.0
Benin,2026,9,65.66666666666667,1.4433756729740645,71.0,62.666666666666664,63.333333333333336,63.432760254324194,0.30754509822322046,63.333333333333336
Bermuda,2026,2,61.0,2.3161265887513367,70.0,,52.0,58.76609358765752,0.30754509822322046,52.0
Bolivia,2026,25,66.48,0.40049968789001567,,66.14285714285714,66.9090909090909,65.28571428571429,0.12529400275814706,72.0
Bosnia and Herzegovina,2026,25,73.16,0.7016171795692197,74.0,73.22222222222223,72.6,70.64285714285714,0.2694549414338292,77.0
Brazil,2026,25,83.8,0.5507570547286101,83.6,83.33333333333333,84.27272727272727,81.78571428571429,0.18689397089774673,89.0
Bulgaria,2026,24,66.625,0.9758171974804251,67.0,70.0,64.92307692307692,63.38461538461539,0.7964680945990669,70.0
Burkina Faso,2026,25,66.56,1.2152914602404365,64.125,65.5,69.66666666666667,62.214285714285715,0.6888321972137825,73.0
Burundi,2026,3,68.66666666666667,2.3161265887513367,,64.0,71.0,66.4327602543242,0.30754509822322046,71.0
Cabo Verde,2026,25,68.24,0.748954827298238,69.16666666666667,67.27272727272727,68.875,65.5,0.41602514716892186,74.0
Cameroon,2026,25,74.28,0.7842618610302724,74.25,74.22222222222223,74.375,71.78571428571429,0.2142857142857143,80.0
Canada,2026,25,73.16,0.8615489926096289,74.0,71.2,74.77777777777777,70.07142857142857,0.384654629081036,78.0
Central African Republic,2026,4,72.25,2.174664725116648,71.5,,73.0,70.01609358765752,0.30754509822322046,73.0
Chad,2026,1,73.0,,73.0,,,70.76609358765752,0.30754509822322046,
Chile,2026,25,73.36,0.35534021256630466,73.5,73.0909090909091,73.6,72.07142857142857,0.1951129769732385,77.0
China PR,2026,25,68.0,0.3696845502136472,67.5,68.25,68.0,66.5,0.1386750490563073,70.0
Chinese Taipei,2026,3,61.666666666666664,2.3161265887513367,,61.666666666666664,,59.43276025432418,0.30754509822322046,
Colombia,2026,25,77.72,0.49166384179979444,77.66666666666667,77.55555555555556,78.0,76.14285714285714,0.1771924779845835,76.0
Comoros,2026,13,67.15384615384616,1.5352530646074567,64.0,70.2,65.42857142857143,64.91993974150368,0.0,58.0
Congo,2026,16,64.5625,1.224638552117862,64.4,67.5,63.0,62.32859358765752,0.7964680945990669,63.0
Congo DR,2026,25,73.16,0.7226801966753114,74.5,71.875,73.11111111111111,70.64285714285714,0.2694549414338292,73.11111111111111
Costa Rica,2026,13,67.15384615384616,0.8231128676551037,64.66666666666667,67.5,68.16666666666667,64.91993974150368,0.7964680945990669,71.0
Croatia,2026,25,78.52,0.563086731034098,78.16666666666667,78.61538461538461,78.66666666666667,76.42857142857143,0.35878742235856054,80.0
Cuba,2026,2,65.5,0.5,,65.0,66.0,63.26609358765752,0.30754509822322046,66.0
Curacao,2026,15,64.53333333333333,1.1078364442920208,62.0,65.16666666666667,64.71428571428571,62.299426920990854,0.75,60.0
Cyprus,2026,25,65.56,0.8308228852569401,63.666666666666664,65.0,67.0,62.57142857142857,0.6770515077252467,70.0
Czechia,2026,25,75.76,0.4770744176750624,77.75,75.5,75.22222222222223,74.35714285714286,0.13289435848843764,76.0
Côte d'Ivoire,2026,25,77.24,0.4445222154178574,76.0,77.08333333333333,78.0,75.64285714285714,0.34141178863529636,76.0
Denmark,2026,25,78.16,0.3727376199598496,77.16666666666667,78.36363636363636,78.625,76.92857142857143,0.22149059748072936,80.0
Dominican Republic,2026,9,65.11111111111111,2.3161265887513367,67.5,73.0,61.0,62.87720469876864,0.30754509822322046,54.0
Ecuador,2026,25,73.72,0.9687104830649865,71.5,72.91666666666667,75.0,71.0,0.2096569673443837,74.0
Egypt,2026,10,70.6,2.3161265887513367,70.5,71.5,70.25,68.36609358765752,0.30754509822322046,70.25
El Salvador,2026,4,64.5,2.217355782608345,66.0,,64.0,62.26609358765752,0.30754509822322046,60.0
England,2026,25,83.72,0.5339163480046912,84.42857142857143,84.1,82.625,81.85714285714286,0.20587905489225491,84.0
Equatorial Guinea,2026,11,65.9090909090909,1.7860802458534997,64.0,65.4,68.66666666666667,63.67518449674843,0.30754509822322046,67.0
Estonia,2026,7,66.57142857142857,1.4118063886070087,,65.5,67.0,64.33752215908609,0.30754509822322046,73.0
Faroe Islands,2026,4,61.25,1.7017148213885114,64.0,57.0,62.0,59.01609358765752,0.30754509822322046,60.0
Finland,2026,25,70.68,0.6499230723708767,71.4,70.91666666666667,69.875,68.5,0.25136987326808513,81.0
France,2026,25,84.96,0.4338970692072793,86.0,83.66666666666667,85.375,83.57142857142857,0.2276078590901976,87.0
Gabon,2026,10,70.1,2.311565126344774,80.0,69.25,66.0,67.86609358765752,0.30754509822322046,66.0
Gambia,2026,25,68.48,0.7373827590426382,68.7,69.5,66.0,66.07142857142857,0.22149059748072938,66.0
Georgia,2026,25,71.32,1.1528515371315886,73.16666666666667,70.0,71.75,67.5,0.7467879938056768,84.0
Germany,2026,25,83.68,0.4786090958879348,82.0,84.0909090909091,83.58333333333333,82.07142857142857,0.07142857142857145,86.0
Ghana,2026,25,75.32,0.6395831976112775,74.66666666666667,75.91666666666667,74.8,73.14285714285714,0.23103072573218286,73.0
Gibraltar,2026,1,52.0,,52.0,,,49.76609358765752,0.30754509822322046,
Greece,2026,25,75.88,0.4806939428229426,76.75,76.71428571428571,75.21428571428571,74.21428571428571,0.260569356074272,79.0
Grenada,2026,8,64.125,1.076328083279974,,64.6,63.333333333333336,61.89109358765752,0.30754509822322046,63.333333333333336
Guatemala,2026,4,65.75,2.1360009363293826,61.0,67.0,67.5,63.51609358765752,0.30754509822322046,64.0
Guinea,2026,25,70.24,1.0836358551961385,71.83333333333333,69.8,69.5,66.5,0.5906785072280004,69.5
Guinea-Bissau,2026,25,67.08,0.8735368719559965,68.125,65.9090909090909,67.83333333333333,63.857142857142854,0.6534535713107037,67.83333333333333
Guyana,2026,7,63.142857142857146,1.6246402008792364,58.0,63.75,64.5,60.90895073051466,0.30754509822322046,64.5
Haiti,2026,14,66.57142857142857,1.6893795132288736,68.66666666666667,65.2,66.66666666666667,64.33752215908609,0.7964680945990669,69.0
Honduras,2026,11,67.63636363636364,1.5152121200000486,66.66666666666667,68.0,68.0,65.40245722402116,0.30754509822322046,68.0
Hong Kong,2026,9,58.55555555555556,1.7329415511646913,55.0,55.0,60.333333333333336,56.32164914321308,0.30754509822322046,60.333333333333336
Hungary,2026,25,73.48,1.0313744874357391,73.0,72.66666666666667,74.45454545454545,69.92857142857143,0.22149059748072936,85.0
Iceland,2026,25,70.12,0.6565566743752336,73.66666666666667,70.15384615384616,68.88888888888889,68.07142857142857,0.22149059748072938,70.0
India,2026,25,64.92,0.34602504726295946,65.0,64.25,65.3076923076923,63.714285714285715,0.30433807525552153,67.0
Indonesia,2026,14,68.07142857142857,1.4842183931681094,62.0,64.33333333333333,70.66666666666667,65.83752215908609,0.7964680945990669,78.0
Iran,2026,6,71.0,1.7511900715418265,78.0,70.66666666666667,68.0,68.76609358765752,0.30754509822322046,68.0
Iraq,2026,14,65.42857142857143,0.7087699119383339,64.0,65.33333333333333,68.0,63.19466501622895,0.5773502691896258,68.0
Israel,2026,22,68.63636363636364,1.0721694932587362,67.2,72.0,64.85714285714286,64.45454545454545,0.7964680945990669,73.0
Italy,2026,25,83.24,0.42926293418680644,82.25,83.57142857142857,83.35714285714286,81.78571428571429,0.18689397089774673,89.0
Jamaica,2026,25,68.88,0.7578918128598567,70.0,68.75,68.81818181818181,66.35714285714286,0.37220966053714166,75.0
Japan,2026,25,76.92,0.5129002502111563,75.75,78.0,75.42857142857143,75.07142857142857,0.2665259963875803,74.0
Jordan,2026,3,70.33333333333333,2.3161265887513367,61.0,75.0,75.0,68.09942692099085,0.30754509822322046,75.0
Kenya,2026,12,64.75,1.2255178250004932,63.333333333333336,62.75,67.2,62.51609358765752,0.30754509822322046,67.2
Korea Republic,2026,25,73.92,0.7369305711304609,75.28571428571429,72.83333333333333,74.5,71.5,0.20299948573528753,75.0
Kosovo,2026,25,72.08,0.7592101158440924,72.125,71.18181818181819,73.66666666666667,69.64285714285714,0.30754509822322046,72.0
Latvia,2026,7,64.85714285714286,2.097941978277208,64.0,54.0,68.0,62.62323644480038,0.30754509822322046,68.0
Lebanon,2026,2,63.0,1.0,62.0,64.0,,60.76609358765752,0.30754509822322046,
Liberia,2026,6,66.16666666666667,2.3161265887513367,69.0,63.25,75.0,63.932760254324194,0.30754509822322046,75.0
Libya,2026,3,73.33333333333333,2.3161265887513367,,74.0,72.0,71.09942692099085,0.30754509822322046,72.0
Liechtenstein,2026,1,58.0,,58.0,,,55.76609358765752,0.30754509822322046,
Lithuania,2026,10,63.1,1.7026123718829511,62.0,68.0,62.625,60.86609358765752,0.30754509822322046,68.0
Luxembourg,2026,15,65.73333333333333,1.3290407090639498,63.0,68.5,64.9,63.49942692099086,0.7964680945990669,75.0
Madagascar,2026,6,68.66666666666667,1.3824294235551813,65.0,71.33333333333333,66.5,66.4327602543242,0.30754509822322046,66.5
Malawi,2026,2,63.0,0.0,,,63.0,60.76609358765752,0.30754509822322046,63.0
Malaysia,2026,2,71.5,1.4999999999999998,,70.0,73.0,69.26609358765752,0.30754509822322046,73.0
Mali,2026,25,73.72,0.45284287193977857,72.71428571428571,74.27272727272727,73.85714285714286,72.14285714285714,0.23103072573218286,72.0
Malta,2026,8,63.75,2.3161265887513367,61.25,67.33333333333333,63.0,61.51609358765752,0.30754509822322046,63.0
Mauritania,2026,10,62.9,1.917463602435954,65.0,63.8,61.25,60.666093587657514,0.30754509822322046,69.0
Mexico,2026,25,75.76,0.500932463844512,77.57142857142857,76.375,74.0,73.85714285714286,0.390225953946477,79.0
Moldova,2026,7,61.57142857142857,1.8238779049719578,66.0,62.666666666666664,59.0,59.33752215908609,0.30754509822322046,65.0
Montenegro,2026,25,67.28,0.9635351576356722,66.83333333333333,65.33333333333333,68.38461538461539,64.07142857142857,0.6750196229486792,71.0
Montserrat,2026,3,62.0,1.5275252316519468,,61.0,62.5,59.76609358765752,0.30754509822322046,62.5
Morocco,2026,25,78.56,0.6029925372672535,79.0,77.3076923076923,80.57142857142857,76.64285714285714,0.24822762633135206,82.0
Mozambique,2026,4,73.5,2.3161265887513367,68.0,78.0,74.0,71.26609358765752,0.30754509822322046,74.0
Namibia,2026,1,67.0,,,,67.0,64.76609358765752,0.30754509822322046,67.0
Netherlands,2026,25,82.32,0.546869880928422,80.5,82.16666666666667,82.81818181818181,80.42857142857143,0.2911569516371817,82.81818181818181
New Caledonia,2026,1,61.0,,,61.0,,58.76609358765752,0.30754509822322046,
New Zealand,2026,25,67.56,0.8642530493630517,71.0,67.0,66.84615384615384,64.78571428571429,0.44695024465044497,71.0
Niger,2026,1,69.0,,,,69.0,66.76609358765752,0.30754509822322046,69.0
Nigeria,2026,25,77.44,0.6431174076325412,78.77777777777777,77.11111111111111,76.14285714285714,75.28571428571429,0.2657887169768753,76.14285714285714
North Macedonia,2026,18,67.72222222222223,1.3005920108913789,65.0,68.83333333333333,68.71428571428571,65.48831580987975,0.7964680945990669,79.0
Northern Ireland,2026,25,69.32,0.593632883186233,66.0,68.61538461538461,70.45454545454545,67.28571428571429,0.24424297550431723,69.0
Norway,2026,25,76.96,0.8572825283028539,78.0,76.9090909090909,75.66666666666667,74.42857142857143,0.2276078590901976,76.0
Pakistan,2026,1,69.0,,,,69.0,66.76609358765752,0.30754509822322046,69.0
Palestine,2026,4,66.5,2.179449471770337,69.0,65.66666666666667,,64.26609358765752,0.30754509822322046,
Panama,2026,15,66.46666666666667,1.3899868675867018,64.0,66.66666666666667,67.625,64.23276025432419,0.7964680945990669,72.0
Paraguay,2026,25,73.92,0.38695391629150533,74.22222222222223,73.875,73.625,72.57142857142857,0.17270586423628254,72.0
Peru,2026,25,71.52,0.21694853460363966,71.33333333333333,71.375,71.72727272727273,70.78571428571429,0.11380392954509881,72.0
Philippines,2026,4,67.75,2.0155644370746373,63.0,69.33333333333333,,65.51609358765752,0.30754509822322046,
Poland,2026,25,76.92,0.7186097689288673,79.5,75.11111111111111,77.41666666666667,74.5,0.34370316863809697,84.0
Portugal,2026,25,82.92,0.5063595560468864,83.0,82.92857142857143,82.875,81.07142857142857,0.32249517782042164,84.0
Puerto Rico,2026,1,60.0,,60.0,,,57.76609358765752,0.30754509822322046,
Qatar,2026,25,68.84,0.8380135241549903,69.6,70.5,67.41666666666667,65.92857142857143,0.5493681256858858,70.0
Republic of Ireland,2026,25,73.84,0.39021361671098387,73.33333333333333,73.375,74.21428571428571,72.57142857142857,0.13725270326150324,79.0
Romania,2026,25,73.28,0.4340506882842142,73.0,73.72727272727273,72.875,71.71428571428571,0.22060285604268937,74.0
Russia,2026,18,69.94444444444444,1.4037117514614585,69.66666666666667,74.8,67.6,67.71053803210197,0.7964680945990669,78.0
Rwanda,2026,2,63.5,0.5,,63.5,,61.26609358765752,0.30754509822322046,
Saint Kitts and Nevis,2026,4,61.25,1.8874586088176875,,62.5,60.0,59.01609358765752,0.30754509822322046,60.0
Saint Lucia,2026,3,64.33333333333333,1.6666666666666667,,66.0,63.5,62.09942692099085,0.30754509822322046,63.5
Saudi Arabia,2026,25,71.04,0.6177378084592199,69.0,71.16666666666667,71.08333333333333,69.21428571428571,0.23855267413288364,72.0
Scotland,2026,25,75.64,0.6828372182787542,74.66666666666667,76.45454545454545,75.25,73.28571428571429,0.16336339282767592,75.25
Senegal,2026,25,77.2,0.5385164807134505,78.33333333333333,77.07142857142857,77.0,75.21428571428571,0.3658284505871935,80.0
Serbia,2026,25,77.4,0.6633249580710798,77.25,76.63636363636364,78.3,74.92857142857143,0.39868307546531284,82.0
Sierra Leone,2026,18,63.72222222222222,1.2255599108710884,63.666666666666664,62.44444444444444,67.66666666666667,61.48831580987974,0.7964680945990669,67.66666666666667
